"","DateTime","mfsnt","ssnt","intake_temp"
"527",2009-09-07,8.46666666666667,14.7333333333333,NA
"528",2009-09-08,8.5,14.3333333333333,NA
"529",2009-09-09,8.5,14.4,NA
"530",2009-09-10,8.5,15.4333333333333,NA
"531",2009-09-11,8.5,16.2333333333333,NA
"532",2009-09-12,8.63333333333333,16.8666666666667,NA
"533",2009-09-13,8.6,17.2666666666667,NA
"534",2009-09-14,8.16666666666667,17.3333333333333,NA
"535",2009-09-15,8,17.2,NA
"536",2009-09-16,8.06666666666667,16.7,NA
"537",2009-09-17,8.4,16.9333333333333,NA
"538",2009-09-18,9.16666666666667,16.0333333333333,NA
"539",2009-09-19,8.7,15.1,NA
"540",2009-09-20,8.7,14.8,NA
"541",2009-09-21,8.83333333333333,14,NA
"542",2009-09-22,9.06666666666667,13.8333333333333,NA
"543",2009-09-23,9.06666666666667,13.9666666666667,NA
"544",2009-09-24,9.2,14.2333333333333,NA
"545",2009-09-25,9.23333333333333,14.1333333333333,NA
"546",2009-09-26,9.26666666666667,13.6666666666667,NA
"547",2009-09-27,9.33333333333333,13,NA
"548",2009-09-28,9.3,12.7333333333333,NA
"549",2009-09-29,9.36666666666667,12.1,NA
"550",2009-09-30,9.36666666666667,11.2333333333333,NA
"551",2009-10-01,9.43333333333333,11.3333333333333,NA
"552",2009-10-02,9.5,11.2666666666667,NA
"553",2009-10-03,9.56666666666667,11,NA
"554",2009-10-04,9.6,10.1,NA
"555",2009-10-05,9.63333333333333,9.23333333333333,NA
"556",2009-10-06,9.76666666666667,8.73333333333333,NA
"557",2009-10-07,9.76666666666667,8.4,NA
"558",2009-10-08,9.8,8.56666666666667,NA
"559",2009-10-09,9.9,8.6,NA
"560",2009-10-10,9.9,8.53333333333333,NA
"561",2009-10-11,9.93333333333333,8.43333333333333,NA
"562",2009-10-12,10,7.93333333333333,NA
"563",2009-10-13,9.4,8.66666666666667,NA
"564",2009-10-14,8.5,10,NA
"565",2009-10-15,8.56666666666667,11.0333333333333,NA
"566",2009-10-16,8.66666666666667,11.2666666666667,NA
"567",2009-10-17,8.76666666666667,11.4666666666667,NA
"568",2009-10-18,8.83333333333333,11.3333333333333,NA
"569",2009-10-19,8.93333333333333,11.2666666666667,NA
"570",2009-10-20,9,NA,NA
"571",2009-10-21,9.13333333333333,NA,NA
"572",2009-10-22,9.16666666666667,NA,NA
"573",2009-10-23,9.23333333333333,NA,NA
"574",2009-10-24,9.33333333333333,NA,NA
"575",2009-10-25,9.4,NA,NA
"576",2009-10-26,9.5,9.8,NA
"577",2009-10-27,9.5,8.63333333333333,NA
"578",2009-10-28,9.6,7.86666666666667,NA
"579",2009-10-29,9.7,8.2,NA
"580",2009-10-30,9.83333333333333,9.06666666666667,NA
"581",2009-10-31,9.76666666666667,9.73333333333333,NA
"582",2009-11-01,9.8,9.16666666666667,NA
"583",2009-11-02,9.8,7.93333333333333,NA
"584",2009-11-03,9.9,7.33333333333333,NA
"585",2009-11-04,10,7.63333333333333,NA
"586",2009-11-05,10.1,8.53333333333333,NA
"587",2009-11-06,10.1,8.66666666666667,NA
"588",2009-11-07,10.1,8.16666666666667,NA
